Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case,scenario,configuration,child_scenario
cFix,63145459225.4,2.29924804133e9,9.060959046999999e8,8.3636814155e8,1.7452409120000002e9,1.81170998234e9,4.10245113479e9,1.4256271883499997e9,2.3978153029600005e9,3.51217114937e9,2.3933685503799996e9,1.0428119039999999e8,1.38848812856e9,2.4908107419e9,1.2132972329000003e9,4.0518004133799996e9,4.424931650489999e9,2.1782821242e9,1.32609150521e9,1.6458887050600002e9,2.1597201933999996e9,4.33615121091e9,4.2729977521799994e9,3.0849679160999994e9,2.5857580410699997e9,5.37187936464e9,1.0800167472e9,2027,Switch,0.4,full-base-50,base,base,carbon_price
cVar,51031072507.9,1.2704752085978503e9,1.6992501730173566e9,1.73115825830189e9,6.28051933507595e9,2.0731924835600421e9,1.6137526223878486e9,1.7310277112718937e9,3.666298472706256e9,2.1349470506965082e9,1.0419830427679969e9,7.164723310604851e8,1.0985989361532834e9,1.7673776469387326e9,1.7375327035955646e9,5.679164878152767e9,5.274882054733869e9,3.94027498046488e8,6.236831159978513e8,2.9296479301625836e8,1.2228416652595804e9,3.3789725935993667e9,2.8611985344168363e9,4.655206896893182e9,1.7896960513975646e9,4.594053942461525e9,4.874587813445425e8,2027,Switch,0.3,full-base-50,base,base,carbon_price
cNSE,88914641.9,24942.81007098529,24828.701405734046,24779.45683893784,25821.309771384833,8.781227311781606e7,24795.302309249422,24971.30524715649,25535.752111019523,25412.883360153148,24814.87413477838,500449.18985668995,24911.655645126124,25089.618502589674,24976.312870270343,25349.600002627725,24937.722784618913,24914.672926747506,25022.844130793655,24775.498250549226,25102.387157522393,24777.686373856708,25069.07274569599,25170.822932271214,25470.062462013702,25404.38264562582,25044.873350792175,2027,Switch,0.0,full-base-50,base,base,carbon_price
cStart,635596037.0,4.581287631396947e6,1.9716694574886141e6,3.306269787690917e6,6.654602135095729e6,7.329115097110991e6,4.84843870632324e7,9.876740581002736e6,9.874628692630852e6,9.943243514579274e7,981494.5894948429,4.1729113330592406e6,861569.8965487,1.6736978248488054e7,2.8230308989895787e6,2.5717752274052043e7,3.829987365370397e7,1.0216306324586216e7,2.7657536763607755e7,1.6823987750043318e7,4.690859652420184e7,1.948019968715445e7,9.593814948978195e6,8.954840532726988e6,6.130568359940472e6,1.9113352840531605e8,1.7591911238126993e7,2027,Switch,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,Switch,0.0,full-base-50,base,base,carbon_price
cNetworkExp,396728941.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,Switch,0.0,full-base-50,base,base,carbon_price
cVOM,8785664273.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,Switch,0.1,full-base-50,base,base,carbon_price
cCO2,43516438617.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,Switch,0.3,full-base-50,base,base,carbon_price
cFix,99591200185.7,3.2315522662799997e9,1.73904521261e9,2.19734371938e9,4.55320241533e9,3.73717546913e9,6.098205113620001e9,2.83584749564e9,3.43143629313e9,5.42590103678e9,3.8611437544199996e9,9.066346379999998e7,1.9027809108700001e9,2.4914641890400004e9,2.4963235634700003e9,6.219113695899999e9,7.787015306999999e9,2.85096568457e9,2.11463207329e9,2.0070176652000003e9,4.30257302711e9,6.046038414610001e9,6.2410314179e9,5.71703919947e9,3.63560491336e9,7.1770000570199995e9,1.4010838268100004e9,2030,Switch,0.6,full-base-50,base,base,carbon_price
cVar,38336478763.7,7.96953758326717e8,1.3477337537136352e9,1.3146903263544831e9,4.69343613401901e9,1.7323537085770507e9,1.054156445656059e9,1.199479775275982e9,2.454387524655135e9,1.5727506133970766e9,6.840428957799265e8,6.390192350043833e8,8.232501794816176e8,1.5711517547713287e9,1.2784896816236572e9,4.964827098700886e9,3.7166914653166e9,2.388401814160338e8,3.1174682297244084e8,1.7387497937143904e8,8.356581691854478e8,2.6873862611492534e9,1.919809050806603e9,3.756840146128992e9,1.144631892830695e9,3.5440936427331905e9,4.19515491042569e8,2030,Switch,0.2,full-base-50,base,base,carbon_price
cNSE,152090803.0,20072.88073808473,20483.215894302288,22668.153748490407,21401.94386302836,1.4945149337467062e8,22000.131282435395,20182.16990582729,18903.032891274386,19784.881425597487,22826.5262984541,2.137913908001914e6,19413.400958242033,20668.792725319287,20867.17381993544,23831.517789998175,24006.458741267717,18389.403707372545,19101.56603194918,16785.605770462287,20450.84650562185,21703.82801566586,22958.420074032794,23648.699852481746,18937.81835584493,24748.646317732087,17560.598925075068,2030,Switch,0.0,full-base-50,base,base,carbon_price
cStart,1682477221.5,2.5732346318493962e7,2.6603769322514076e7,4.605107709191684e7,1.3203273819430947e8,3.5954230586643584e7,9.245426058093806e7,4.512293862361036e7,1.0521629182725443e8,1.4496427600307068e8,1.5065082563606752e7,1.446076845840007e7,1.1552958640626218e7,5.457831466121103e7,3.699937660079085e7,7.656803786239032e7,1.5421348118799827e8,1.79991624022403e7,1.995563734845519e7,1.577039903407741e7,5.227389101469376e7,7.824945126576266e7,5.220005230277734e7,8.429096260134365e7,2.9066846875713192e7,2.864454312719608e8,2.865543887990905e7,2030,Switch,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,Switch,0.0,full-base-50,base,base,carbon_price
cNetworkExp,2214764895.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,Switch,0.0,full-base-50,base,base,carbon_price
cVOM,6539332224.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,Switch,0.0,full-base-50,base,base,carbon_price
cCO2,25378491044.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,Switch,0.1,full-base-50,base,base,carbon_price
cFix,125161758014.9,4.25958465909e9,2.3286860255699997e9,3.0635625219300003e9,5.961860224850001e9,5.60702926742e9,7.12988997337e9,3.29228168885e9,4.00803535268e9,7.270794291400002e9,5.39685491824e9,7.9095359599e8,2.6132003239300003e9,3.00547347693e9,3.17705022419e9,7.522969241939999e9,8.924211273519999e9,3.881385172859999e9,2.6567146728499994e9,2.2304261779799995e9,5.833558841619999e9,6.770153990549999e9,7.425138819429998e9,6.610905073849998e9,4.451423176700001e9,9.071108419189999e9,1.8785066099599998e9,2035,Switch,0.6,full-base-50,base,base,carbon_price
cVar,45238271353.5,1.0178015953584716e9,1.769043403371106e9,1.9747653977769902e9,5.089230063850029e9,2.34775568191078e9,1.552978513900103e9,1.4132264811271603e9,2.631758728892263e9,2.157704791300775e9,8.753650724661996e8,1.160957284667032e9,6.573606239530362e8,1.5925854637779753e9,1.1138779769298964e9,5.7896852580111065e9,4.137870265149867e9,3.2726804471257156e8,3.450068983705892e8,2.1649154766689187e8,8.579266381671748e8,3.181683350970328e9,2.068296954482159e9,4.304986011369022e9,1.4247078632008204e9,3.9156463322313976e9,3.9071335377773464e8,2035,Switch,0.2,full-base-50,base,base,carbon_price
cNSE,566504837.1,19205.78979087157,19353.900958889768,21026.639412536202,21152.10101467216,4.4723863981267965e8,20424.327723834456,18884.713390994602,19454.31017444616,638869.2679138031,2.949310123347062e7,8.869172318942851e7,18008.536106898828,20050.54206870275,19237.13771254428,23500.617726741442,22848.166317556574,18250.96209180562,18378.491332039248,16867.987994454823,19942.002605590398,20900.684813090626,21220.477939326298,22252.26145508514,20368.50618559937,24824.051486080316,16351.434449557708,2035,Switch,0.0,full-base-50,base,base,carbon_price
cStart,3823308563.8,7.90501095952796e7,1.176962170019636e8,1.5519258348375344e8,4.3464373607119143e8,6.418646809776068e7,2.2635231259949097e8,8.963611427688472e7,2.0764226362857977e8,2.4284071484032622e8,3.212725644740324e7,2.2133931305180244e7,1.7390464817669585e7,1.2614265665601851e8,7.711537227348922e7,1.5198197279764515e8,3.1113876174075526e8,5.228041658783166e7,3.758497636324475e7,3.6344152164425015e7,9.384369521023694e7,1.980011148431909e8,1.5807263030612886e8,2.833158683366249e8,1.1548785765254958e8,4.5599260002087903e8,3.711431667703866e7,2035,Switch,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,Switch,0.0,full-base-50,base,base,carbon_price
cNetworkExp,2941019530.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,Switch,0.0,full-base-50,base,base,carbon_price
cVOM,7076422243.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,Switch,0.0,full-base-50,base,base,carbon_price
cCO2,31000385367.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,Switch,0.1,full-base-50,base,base,carbon_price
cFix,145750778872.0,5.168703447510001e9,2.7441860669200006e9,4.477791372639999e9,6.900068927750001e9,7.441071293559999e9,7.511597151510001e9,3.5124316294100003e9,4.355035386150002e9,8.838776892529997e9,6.67059716047e9,1.2112849554099998e9,3.0620783020099993e9,3.4158616049200006e9,3.4679238716499996e9,9.17333100867e9,9.88646881279e9,4.805605808400002e9,2.9512459282800007e9,2.3477508811800003e9,6.73307646299e9,7.35234762961e9,8.286752248779998e9,7.656410593569999e9,4.976251402130001e9,1.0604096083150002e10,2.20003395006e9,2040,Switch,0.6,full-base-50,base,base,carbon_price
cVar,48731176072.7,1.2357717374813066e9,1.8007660989108987e9,3.2246248430980062e9,5.41013195216457e9,2.4293205778916764e9,1.8340364460738266e9,1.4426434687171278e9,2.385247456521622e9,2.5707201573019156e9,1.1276691898506896e9,1.2558413524395504e9,5.841203753755811e8,1.417163712133094e9,8.894245403773122e8,6.002378208521985e9,4.91655760993753e9,2.603838636068347e8,2.913764507588436e8,1.867952433883348e8,6.948482867181982e8,3.298219265989639e9,2.2257840587559595e9,4.016228336875916e9,1.5060397105933568e9,4.1180104077023635e9,3.2589199452139056e8,2040,Switch,0.2,full-base-50,base,base,carbon_price
cNSE,1056008430.0,2.7289849856800202e7,37028.9201429555,3.365402572463686e6,36768.13528114066,5.447450852384634e8,37325.53581440922,37043.28530895888,37028.458932249705,2.8057190391521104e7,2.023359831924437e8,1.9257242741057646e8,37138.783997876,37037.526072344685,3.74446355324174e6,1.4113781010551148e6,5.766106945381396e6,37043.9392328516,36223.83091525887,35012.066791102196,36646.89948995609,7.390507370247828e6,37186.54544449962,37348.88376110278,35940.68084852585,3.8781158101946265e7,34103.813948336785,2040,Switch,0.0,full-base-50,base,base,carbon_price
cStart,5197580989.0,1.6613790642112917e8,1.9812893537326074e8,2.9989481634331983e8,5.543729503391465e8,1.1101150985154621e8,2.5646251160510305e8,9.080932730443326e7,3.0695697768209815e8,3.142213923238364e8,7.466130099833457e7,1.9901682181295212e7,2.260027382769096e7,1.3513394867513558e8,7.416890923210862e7,1.8228334157229283e8,2.89161109214201e8,7.826601222261265e7,5.329486116869955e7,4.7722772241070874e7,1.2024828213467886e8,2.740590516055333e8,2.134556937013594e8,4.4686986113506955e8,2.047756853721377e8,6.18956999946671e8,4.402487651789435e7,2040,Switch,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,Switch,0.0,full-base-50,base,base,carbon_price
cNetworkExp,4352528000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,Switch,0.0,full-base-50,base,base,carbon_price
cVOM,6718819273.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,Switch,0.0,full-base-50,base,base,carbon_price
cCO2,32417621783.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,Switch,0.1,full-base-50,base,base,carbon_price
cFix,171301764814.1,6.57599228904e9,3.87830396536e9,5.88659306061e9,8.1045702590199995e9,8.296409593819997e9,8.657345163110003e9,3.9445449164e9,5.285731137050001e9,1.067361517541e10,8.375596191120001e9,1.5923651908599994e9,3.43442064063e9,3.58370385474e9,4.40764443252e9,1.0439465452650002e10,1.114877649509e10,5.871270894920001e9,3.337229198269999e9,2.72238454702e9,7.541509606009998e9,8.270864841840004e9,9.505677444419998e9,8.67429886497e9,6.026254865930001e9,1.2627461785570002e10,2.4397349476800003e9,2045,Switch,0.6,full-base-50,base,base,carbon_price
cVar,53890834223.0,1.307853205601209e9,2.1593543488064175e9,3.8984334797327023e9,5.781222806113774e9,2.5186087903126755e9,2.4780246279930263e9,1.5186841672500422e9,2.6750122701517234e9,2.702144171056805e9,1.648923247978979e9,1.3834216208041651e9,6.007131706662437e8,1.3183290518827899e9,7.26630311606743e8,6.2876686765588455e9,5.347810252653575e9,2.019853126108863e8,2.356859813413773e8,1.4624109276990333e8,5.36815026254014e8,3.7737296496480126e9,2.5995581189526377e9,4.2191351379126735e9,1.687811095040878e9,4.659145665500594e9,2.2746961795387176e8,2045,Switch,0.2,full-base-50,base,base,carbon_price
cNSE,1636848126.0,8.332952781322613e7,30643.587357442284,1.0222595005608493e7,1.5148380361410972e7,5.516334149399058e8,2.262148595933262e7,30948.377372804298,30879.521115383497,1.0462571719354106e8,2.40521686370313e8,2.572034425053913e8,647448.5542761451,30836.43939498171,4.529115591299846e6,6.681496280108387e6,1.864335744995615e7,2.1326274119860638e7,1.4904671526293563e7,30803.669581719492,9.808390389096947e6,3.1309400019209445e7,6.139105049136886e7,2.711855183997559e7,3.0078728409055404e7,1.2491884250345999e8,30437.08312397563,2045,Switch,0.0,full-base-50,base,base,carbon_price
cStart,5169824764.9,1.6815632791841468e8,2.4130794763557085e8,2.823066117113392e8,5.645168817139516e8,1.2292338174345031e8,2.4827346222365308e8,7.679391034597962e7,3.1694499862835485e8,2.991639864435875e8,1.0270092313912651e8,1.7555866149018317e7,2.2570087423830874e7,1.0467073010432044e8,5.426783653692853e7,1.3697914195925578e8,2.3105149674761808e8,6.678925201489592e7,4.173182001275372e7,3.666207990809346e7,1.0687865073911794e8,2.5701153535180402e8,2.355461704311079e8,4.984923521155957e8,2.1600941692708555e8,6.870777513026634e8,3.3442145622699242e7,2045,Switch,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,Switch,0.0,full-base-50,base,base,carbon_price
cNetworkExp,5159844612.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,Switch,0.0,full-base-50,base,base,carbon_price
cVOM,6749576674.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,Switch,0.0,full-base-50,base,base,carbon_price
cCO2,36425065803.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,Switch,0.1,full-base-50,base,base,carbon_price
cFix,191067831201.3,7.69264047657e9,4.772783996339999e9,7.21653529758e9,9.252875660460001e9,8.52330594129e9,9.295202493e9,4.34557911295e9,5.659312988049999e9,1.170421915832e10,9.678648952630001e9,1.77616575656e9,3.559183579170001e9,3.86631552125e9,5.220777361170001e9,1.0902190048260004e10,1.18895688384e10,6.98988496168e9,3.62894718676e9,3.047513189689999e9,8.332177628530001e9,9.46147532009e9,1.0557957542819998e10,9.852324727730001e9,6.789730112400001e9,1.424534086958e10,2.8071744800599995e9,2050,Switch,0.6,full-base-50,base,base,carbon_price
cVar,54325714283.0,1.2379280897913353e9,2.255617133307112e9,3.89467171287658e9,5.872981611914227e9,2.5350349585395184e9,2.707219499154604e9,1.5133076404038568e9,2.895652491206693e9,2.629819585947646e9,2.003277195757179e9,1.373407962608418e9,5.746854471882417e8,1.133284655438851e9,5.495956960932964e8,6.459770323763415e9,5.222797083865289e9,2.2738920601621032e8,1.8258401862963417e8,1.1944062962994246e8,4.083149681578293e8,3.6941576610775876e9,2.4802433054040494e9,4.410551813883263e9,1.5419322374586933e9,4.620609530608634e9,1.732336971090906e8,2050,Switch,0.2,full-base-50,base,base,carbon_price
cNSE,1781812586.9,9.931546538050684e7,39528.25704511868,1.3515304552119438e7,2.1784137113325484e7,5.248493099594613e8,3.930370075746913e7,8.481781157840649e6,1.1745607638906376e7,9.919550177844244e7,3.047253143188736e8,1.2727701127850182e8,39470.18356660387,1.910563043017192e7,6.294107091576496e6,49865.46982573218,1.637317989215364e7,4.671274976645065e7,1.423249394244885e7,7.589422028658375e6,3.1382278698193867e7,5.017500046263197e7,8.556702174553777e7,4.566652416804503e7,4.082088168628747e7,1.6753184825919423e8,39450.851296626395,2050,Switch,0.0,full-base-50,base,base,carbon_price
cStart,4402985613.7,1.4523612518925723e8,2.6900867941637295e8,2.6932839245567757e8,5.781263480818528e8,1.2897415147859246e8,1.8971504966102567e8,4.398744934679025e7,2.5610107724666983e8,2.5669626265572965e8,1.175333528489324e8,1.4065738298520423e7,2.3731420692813113e7,5.319710265369206e7,4.453335820108059e7,9.79731195221503e7,1.5181471106181797e8,4.8001928101234525e7,2.3342831759456035e7,1.9985627731467783e7,7.798102828271131e7,1.5572517718041056e8,1.8188034856923938e8,3.9392083428485465e8,1.76964666434591e8,6.594179873662722e8,2.5742845219689358e7,2050,Switch,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,Switch,0.0,full-base-50,base,base,carbon_price
cNetworkExp,5559041846.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,Switch,0.0,full-base-50,base,base,carbon_price
cVOM,6391793872.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,Switch,0.0,full-base-50,base,base,carbon_price
cCO2,36732047526.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,Switch,0.1,full-base-50,base,base,carbon_price
cCO2,729916033716.8,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.2,full-base-50,base,base,carbon_price
cFix,2774620979922.7,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.6,full-base-50,base,base,carbon_price
cNSE,18294134574.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-50,base,base,carbon_price
cNetworkExp,71372783252.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-50,base,base,carbon_price
cStart,74189356803.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-50,base,base,carbon_price
cVOM,150033373097.6,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.0,full-base-50,base,base,carbon_price
cVar,1030431822625.9,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Switch,0.2,full-base-50,base,base,carbon_price
cFix,63570647341.8,2.4986041994500003e9,8.9960949828e8,8.304354336899999e8,1.7377664984099998e9,1.79641088709e9,4.20302942882e9,1.4156211965100002e9,2.3799731817499995e9,3.49137955261e9,2.38630756482e9,1.0436257068e8,1.36547401482e9,2.48911069338e9,1.21050917166e9,4.0436909229e9,4.407032759849999e9,2.22003865323e9,1.31433276139e9,1.75995357031e9,2.29913131774e9,4.32750080688e9,4.264345893850001e9,3.07318730432e9,2.69882430158e9,5.27418153808e9,1.0798336196799998e9,2027,TEMOA,0.4,full-base-50,base,base,carbon_price
cVar,50574878264.7,1.157715074875649e9,1.6588081066419442e9,1.685955328169458e9,6.267518432344713e9,2.090865115866321e9,1.5926690683855562e9,1.726350143708994e9,3.6470411891461425e9,2.112929736081653e9,1.0295484205342962e9,7.226577203014859e8,1.13501009599053e9,1.7527923509485686e9,1.7142563678881013e9,5.64722736133893e9,5.298554014438532e9,3.5466340464796156e8,6.193863789618573e8,2.8247631934557366e8,1.2018908867688704e9,3.3580762121259766e9,2.8574916614035378e9,4.638750360015814e9,1.668331781224544e9,4.584992654902859e9,4.8249526469329065e8,2027,TEMOA,0.3,full-base-50,base,base,carbon_price
cNSE,119086867.2,9249.131256180157,9321.91715529443,10565.380979309813,9907.158527723737,1.0347338849130338e8,9361.447478450902,9197.10358725321,8851.701331958406,9775.243724929574,10993.780479726869,1.5387174850026876e7,8931.871091888286,8996.07941884988,9574.661396067675,10210.379554101868,9911.521242801244,8648.379932903183,8743.584807688623,8550.261190649704,8833.285269367148,9191.63637551177,9701.177987127201,9402.117042209613,9283.331504473575,10775.38595415058,8327.357620098313,2027,TEMOA,0.0,full-base-50,base,base,carbon_price
cStart,649361747.0,4.703215818720296e6,1.9041578932800307e6,4.253667722499248e6,6.634842280835867e6,7.541074066221203e6,5.032905244605033e7,8.731191333723499e6,9.723541320611421e6,1.0148012273295435e8,686753.2414725838,4.356912158623731e6,912926.2953672761,1.6704695643450376e7,2.831770290733565e6,2.4368091578807145e7,3.564572399616806e7,1.0798082230845423e7,2.9045059311806545e7,1.842903716406553e7,5.0154752367243305e7,1.8804910356077727e7,9.459975210770505e6,7.978291559920726e6,6.603109817988442e6,1.9865635187776273e8,1.8624438302654814e7,2027,TEMOA,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-50,base,base,carbon_price
cNetworkExp,362238757.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-50,base,base,carbon_price
cVOM,8713575186.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,TEMOA,0.1,full-base-50,base,base,carbon_price
cCO2,43514236334.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,TEMOA,0.3,full-base-50,base,base,carbon_price
cFix,101483664926.7,3.3795308344000006e9,1.64098080594e9,2.1147664138999999e9,4.58039475413e9,3.62153573188e9,6.10543507198e9,2.8179099259300003e9,3.2235047586400003e9,5.635573591380001e9,4.631982389230001e9,9.710903941e7,2.1659409291299996e9,2.5093668674100003e9,2.44977051339e9,6.15292108491e9,7.735068089459999e9,2.99933099471e9,2.2712699733299994e9,2.05066540425e9,4.763035828129999e9,6.09582295185e9,6.300415088579999e9,5.734145474049999e9,3.6577898606e9,6.95363514203e9,1.7957634080500002e9,2030,TEMOA,0.6,full-base-50,base,base,carbon_price
cVar,37159570951.4,6.907524492689751e8,1.278956307155603e9,1.2369579423538244e9,4.658912647345557e9,1.6799780123770342e9,1.0067135737526644e9,1.1420706135458517e9,2.398446251127244e9,1.5006569398829045e9,4.861663875372049e8,6.85292393792642e8,8.043062944434294e8,1.5468594154348402e9,1.271196286609246e9,4.932715260601144e9,3.687379957900044e9,2.1586311929540318e8,2.936100162991546e8,1.6675706086215332e8,7.899610543277743e8,2.6505664686100483e9,1.8883886211976073e9,3.6286523016846213e9,1.0672217140384396e9,3.4630903014974594e9,3.8096698088805723e8,2030,TEMOA,0.2,full-base-50,base,base,carbon_price
cNSE,203998628.2,18237.395657842168,18870.26965082831,18797.85360041309,18296.94781001283,1.818783417829706e8,17964.670328357985,18333.28853039032,17516.248671916477,18642.987813247866,19008.564834163393,2.168553764714329e7,18200.221082360906,17679.574509172577,18183.688941813343,18473.802636706787,18560.86499390913,17642.063227439572,17622.5770082918,17316.586137439735,17501.84016298943,17603.274163423834,17927.790780318337,17850.830728531775,17901.84717786884,19371.71833490775,17243.91030959035,2030,TEMOA,0.0,full-base-50,base,base,carbon_price
cStart,1749639647.1,2.6530662465408772e7,3.6481452292849146e7,5.0320895959955424e7,1.3624555174300689e8,3.820901760167225e7,9.16179197242509e7,5.061587530812266e7,1.0608630300182085e8,1.4200707087587065e8,1.614729512640879e7,1.3301388349447537e7,1.3406674062975982e7,5.5517620643859856e7,3.8614095756687224e7,8.075997717563683e7,1.5700873510086972e8,1.7848427955667913e7,2.062945919782135e7,1.727411572133115e7,5.2359306367142364e7,8.672433968008113e7,5.417492224262953e7,9.513775588744754e7,3.1262932955714878e7,2.880325411831468e8,3.3325310675265387e7,2030,TEMOA,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-50,base,base,carbon_price
cNetworkExp,2708503806.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-50,base,base,carbon_price
cVOM,6392867420.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,TEMOA,0.0,full-base-50,base,base,carbon_price
cCO2,24502163622.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,TEMOA,0.1,full-base-50,base,base,carbon_price
cFix,127118327151.2,4.548507298110002e9,2.34947963581e9,2.92324507397e9,5.86445875044e9,5.522666050060001e9,7.119779761409998e9,3.2565264020400004e9,3.8632632161199994e9,7.46278452037e9,5.77729094558e9,7.406268809199998e8,3.07400929473e9,3.0408996388900003e9,3.24567421762e9,7.44534192523e9,8.823283875530003e9,3.9525600783000007e9,2.7335775044500003e9,2.3344272466000004e9,6.56828741877e9,6.815569106400001e9,7.431739550119999e9,6.5293200719e9,4.567921501199999e9,8.860500655539999e9,2.2665865310499997e9,2035,TEMOA,0.6,full-base-50,base,base,carbon_price
cVar,43910347396.5,9.375597457112837e8,1.7372837411582572e9,1.761858874137054e9,5.121016951157544e9,2.3347904219347696e9,1.4514186919013703e9,1.3907928986395802e9,2.5888427814155283e9,1.90450941583077e9,8.185313093309544e8,1.0950319035056555e9,6.424619484079113e8,1.6021175999295325e9,1.1172766137632103e9,5.734846981463053e9,4.0297236237149982e9,3.145409212723035e8,3.4123810117406976e8,2.1607537673047423e8,8.30262927417227e8,3.122329103733589e9,2.0712346346245058e9,4.143905909876901e9,1.3468651357822242e9,3.863711755060164e9,3.4270608875446314e8,2035,TEMOA,0.2,full-base-50,base,base,carbon_price
cNSE,558885387.0,13631.539845211524,13281.929423952119,14294.364668946408,13729.646374396507,4.34836930147078e8,13114.149120730095,13652.34664721577,12607.953482002371,1.5706899521655705e7,2.978655967291114e7,7.776673868563063e7,13955.383426362483,14059.268158125224,13515.950938490201,14854.277996461706,13544.588265493367,13160.508832282101,13340.912159513427,13040.024714030651,13898.106134787515,499600.6889066039,14598.021920762143,14058.347435375064,13222.840463525312,14337.457445104934,14760.648577319416,2035,TEMOA,0.0,full-base-50,base,base,carbon_price
cStart,3774782232.1,8.192623704693015e7,1.2161850741672793e8,1.4966458768161127e8,3.919291048769614e8,6.5645344735108085e7,2.187414603980406e8,9.338670408704393e7,2.0966448645880297e8,2.308307142546813e8,3.382211863499479e7,2.3642623271940373e7,2.132223963380984e7,1.2978793277757023e8,7.706552620328397e7,1.5812747314641324e8,3.180815710431814e8,5.219222224902782e7,3.679603685808039e7,3.7414531952772036e7,9.128298830151995e7,2.1532232182704166e8,1.5781635416748774e8,2.723170059244888e8,1.0946650176585881e8,4.368711585506985e8,4.004647881149782e7,2035,TEMOA,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.0,full-base-50,base,base,carbon_price
