region,marginal_price,total_demand,planning_year,model,case,scenario,configuration,child_scenario
PJMW,53.2,412215498.0,2040,GenX,full-base-200-commit,base,unit_commit,none
RMRG,45.1,150676430.0,2040,GenX,full-base-200-commit,base,unit_commit,none
SPPC,46.6,108907378.0,2040,GenX,full-base-200-commit,base,unit_commit,none
SPPN,45.0,74985567.0,2040,GenX,full-base-200-commit,base,unit_commit,none
SPPS,44.5,177543457.0,2040,GenX,full-base-200-commit,base,unit_commit,none
SRCA,57.8,287884867.0,2040,GenX,full-base-200-commit,base,unit_commit,none
SRCE,51.9,285639456.0,2040,GenX,full-base-200-commit,base,unit_commit,none
SRSE,56.4,333542368.0,2040,GenX,full-base-200-commit,base,unit_commit,none
SRSG,50.8,204888767.0,2040,GenX,full-base-200-commit,base,unit_commit,none
TRE,46.2,555402906.0,2040,GenX,full-base-200-commit,base,unit_commit,none
TREW,42.1,26667903.0,2040,GenX,full-base-200-commit,base,unit_commit,none
BASN,52.1,205854891.0,2045,GenX,full-base-200-commit,base,unit_commit,none
CASO,56.0,185445572.0,2045,GenX,full-base-200-commit,base,unit_commit,none
CANO,57.5,287331528.0,2045,GenX,full-base-200-commit,base,unit_commit,none
FRCC,56.5,373487472.0,2045,GenX,full-base-200-commit,base,unit_commit,none
ISNE,87.7,228967778.0,2045,GenX,full-base-200-commit,base,unit_commit,none
MISC,48.1,296003389.0,2045,GenX,full-base-200-commit,base,unit_commit,none
MISE,52.6,149857318.0,2045,GenX,full-base-200-commit,base,unit_commit,none
MISS,49.2,273572998.0,2045,GenX,full-base-200-commit,base,unit_commit,none
MISW,47.3,360803886.0,2045,GenX,full-base-200-commit,base,unit_commit,none
NWPP,53.3,342473432.0,2045,GenX,full-base-200-commit,base,unit_commit,none
NYCW,77.5,116580170.0,2045,GenX,full-base-200-commit,base,unit_commit,none
NYUP,62.5,100244191.0,2045,GenX,full-base-200-commit,base,unit_commit,none
PJMC,51.4,165669492.0,2045,GenX,full-base-200-commit,base,unit_commit,none
PJMD,61.3,160553816.0,2045,GenX,full-base-200-commit,base,unit_commit,none
PJME,66.1,428793884.0,2045,GenX,full-base-200-commit,base,unit_commit,none
PJMW,51.4,452703049.0,2045,GenX,full-base-200-commit,base,unit_commit,none
RMRG,44.3,173002995.0,2045,GenX,full-base-200-commit,base,unit_commit,none
SPPC,45.4,122568997.0,2045,GenX,full-base-200-commit,base,unit_commit,none
SPPN,43.7,85125345.0,2045,GenX,full-base-200-commit,base,unit_commit,none
SPPS,43.3,202777705.0,2045,GenX,full-base-200-commit,base,unit_commit,none
SRCA,56.1,320053848.0,2045,GenX,full-base-200-commit,base,unit_commit,none
SRCE,50.2,318246408.0,2045,GenX,full-base-200-commit,base,unit_commit,none
SRSE,54.8,375702387.0,2045,GenX,full-base-200-commit,base,unit_commit,none
SRSG,50.2,237915030.0,2045,GenX,full-base-200-commit,base,unit_commit,none
TRE,44.7,617229009.0,2045,GenX,full-base-200-commit,base,unit_commit,none
TREW,40.4,29860335.0,2045,GenX,full-base-200-commit,base,unit_commit,none
BASN,51.3,223174656.0,2050,GenX,full-base-200-commit,base,unit_commit,none
CASO,54.3,199559149.0,2050,GenX,full-base-200-commit,base,unit_commit,none
CANO,55.8,309235468.0,2050,GenX,full-base-200-commit,base,unit_commit,none
FRCC,54.9,398150391.0,2050,GenX,full-base-200-commit,base,unit_commit,none
ISNE,77.5,233966756.0,2050,GenX,full-base-200-commit,base,unit_commit,none
MISC,46.2,302266317.0,2050,GenX,full-base-200-commit,base,unit_commit,none
MISE,50.4,154617099.0,2050,GenX,full-base-200-commit,base,unit_commit,none
MISS,47.5,285422687.0,2050,GenX,full-base-200-commit,base,unit_commit,none
MISW,46.1,372086880.0,2050,GenX,full-base-200-commit,base,unit_commit,none
NWPP,52.9,372645986.0,2050,GenX,full-base-200-commit,base,unit_commit,none
NYCW,76.3,120232798.0,2050,GenX,full-base-200-commit,base,unit_commit,none
NYUP,61.8,103480882.0,2050,GenX,full-base-200-commit,base,unit_commit,none
PJMC,49.4,168907776.0,2050,GenX,full-base-200-commit,base,unit_commit,none
PJMD,58.6,168177932.0,2050,GenX,full-base-200-commit,base,unit_commit,none
PJME,64.3,442681870.0,2050,GenX,full-base-200-commit,base,unit_commit,none
PJMW,49.5,466199508.0,2050,GenX,full-base-200-commit,base,unit_commit,none
RMRG,42.9,188991709.0,2050,GenX,full-base-200-commit,base,unit_commit,none
SPPC,43.7,124929928.0,2050,GenX,full-base-200-commit,base,unit_commit,none
SPPN,42.1,88318595.0,2050,GenX,full-base-200-commit,base,unit_commit,none
SPPS,41.6,210273247.0,2050,GenX,full-base-200-commit,base,unit_commit,none
SRCA,54.7,340830683.0,2050,GenX,full-base-200-commit,base,unit_commit,none
SRCE,48.6,332833523.0,2050,GenX,full-base-200-commit,base,unit_commit,none
SRSE,52.8,398994725.0,2050,GenX,full-base-200-commit,base,unit_commit,none
SRSG,48.7,258600147.0,2050,GenX,full-base-200-commit,base,unit_commit,none
TRE,43.1,648762932.0,2050,GenX,full-base-200-commit,base,unit_commit,none
TREW,39.3,31419683.0,2050,GenX,full-base-200-commit,base,unit_commit,none
BASN,38.4,104415840.0,2027,Switch,full-base-200-commit,base,unit_commit,none
CASO,41.4,106247405.0,2027,Switch,full-base-200-commit,base,unit_commit,none
CANO,42.4,164112380.0,2027,Switch,full-base-200-commit,base,unit_commit,none
FRCC,39.9,254835658.0,2027,Switch,full-base-200-commit,base,unit_commit,none
ISNE,47.0,132079030.0,2027,Switch,full-base-200-commit,base,unit_commit,none
MISC,39.0,186790489.0,2027,Switch,full-base-200-commit,base,unit_commit,none
MISE,40.8,102056388.0,2027,Switch,full-base-200-commit,base,unit_commit,none
MISS,37.4,175440371.0,2027,Switch,full-base-200-commit,base,unit_commit,none
MISW,37.0,225553160.0,2027,Switch,full-base-200-commit,base,unit_commit,none
NWPP,39.4,195981047.0,2027,Switch,full-base-200-commit,base,unit_commit,none
NYCW,41.4,76993625.0,2027,Switch,full-base-200-commit,base,unit_commit,none
NYUP,33.3,70257166.0,2027,Switch,full-base-200-commit,base,unit_commit,none
PJMC,38.1,118765758.0,2027,Switch,full-base-200-commit,base,unit_commit,none
PJMD,42.0,110841999.0,2027,Switch,full-base-200-commit,base,unit_commit,none
PJME,38.4,289082184.0,2027,Switch,full-base-200-commit,base,unit_commit,none
PJMW,39.6,310165370.0,2027,Switch,full-base-200-commit,base,unit_commit,none
RMRG,34.7,88883482.0,2027,Switch,full-base-200-commit,base,unit_commit,none
SPPC,36.1,78239307.0,2027,Switch,full-base-200-commit,base,unit_commit,none
SPPN,34.6,49626459.0,2027,Switch,full-base-200-commit,base,unit_commit,none
SPPS,34.3,122178131.0,2027,Switch,full-base-200-commit,base,unit_commit,none
SRCA,42.6,218636717.0,2027,Switch,full-base-200-commit,base,unit_commit,none
SRCE,38.8,214888614.0,2027,Switch,full-base-200-commit,base,unit_commit,none
SRSE,40.5,242597067.0,2027,Switch,full-base-200-commit,base,unit_commit,none
SRSG,38.7,137828950.0,2027,Switch,full-base-200-commit,base,unit_commit,none
TRE,35.6,426645124.0,2027,Switch,full-base-200-commit,base,unit_commit,none
TREW,32.4,19988250.0,2027,Switch,full-base-200-commit,base,unit_commit,none
BASN,44.6,117622650.0,2030,Switch,full-base-200-commit,base,unit_commit,none
CASO,48.2,115510879.0,2030,Switch,full-base-200-commit,base,unit_commit,none
CANO,49.2,178550343.0,2030,Switch,full-base-200-commit,base,unit_commit,none
FRCC,52.3,263664150.0,2030,Switch,full-base-200-commit,base,unit_commit,none
ISNE,59.7,149354094.0,2030,Switch,full-base-200-commit,base,unit_commit,none
MISC,45.1,200796305.0,2030,Switch,full-base-200-commit,base,unit_commit,none
MISE,50.3,108618551.0,2030,Switch,full-base-200-commit,base,unit_commit,none
MISS,44.5,185407544.0,2030,Switch,full-base-200-commit,base,unit_commit,none
MISW,43.0,244560055.0,2030,Switch,full-base-200-commit,base,unit_commit,none
NWPP,41.3,213747716.0,2030,Switch,full-base-200-commit,base,unit_commit,none
NYCW,61.3,83015898.0,2030,Switch,full-base-200-commit,base,unit_commit,none
NYUP,49.7,74762455.0,2030,Switch,full-base-200-commit,base,unit_commit,none
PJMC,46.9,125041636.0,2030,Switch,full-base-200-commit,base,unit_commit,none
PJMD,54.7,116835353.0,2030,Switch,full-base-200-commit,base,unit_commit,none
PJME,56.3,308414943.0,2030,Switch,full-base-200-commit,base,unit_commit,none
PJMW,48.7,328889729.0,2030,Switch,full-base-200-commit,base,unit_commit,none
RMRG,38.1,100288099.0,2030,Switch,full-base-200-commit,base,unit_commit,none
SPPC,41.5,83557695.0,2030,Switch,full-base-200-commit,base,unit_commit,none
SPPN,40.3,54220969.0,2030,Switch,full-base-200-commit,base,unit_commit,none
SPPS,39.8,131322851.0,2030,Switch,full-base-200-commit,base,unit_commit,none
SRCA,52.2,228687588.0,2030,Switch,full-base-200-commit,base,unit_commit,none
SRCE,46.0,225061849.0,2030,Switch,full-base-200-commit,base,unit_commit,none
SRSE,51.0,255962582.0,2030,Switch,full-base-200-commit,base,unit_commit,none
SRSG,44.6,147664933.0,2030,Switch,full-base-200-commit,base,unit_commit,none
TRE,41.7,442846698.0,2030,Switch,full-base-200-commit,base,unit_commit,none
TREW,38.3,20819394.0,2030,Switch,full-base-200-commit,base,unit_commit,none
BASN,50.0,154373402.0,2035,Switch,full-base-200-commit,base,unit_commit,none
CASO,53.9,141559023.0,2035,Switch,full-base-200-commit,base,unit_commit,none
CANO,54.6,219102255.0,2035,Switch,full-base-200-commit,base,unit_commit,none
FRCC,55.6,305390926.0,2035,Switch,full-base-200-commit,base,unit_commit,none
ISNE,72.9,185912448.0,2035,Switch,full-base-200-commit,base,unit_commit,none
MISC,48.5,243790194.0,2035,Switch,full-base-200-commit,base,unit_commit,none
MISE,53.8,126030936.0,2035,Switch,full-base-200-commit,base,unit_commit,none
MISS,48.4,223677305.0,2035,Switch,full-base-200-commit,base,unit_commit,none
MISW,46.7,294141188.0,2035,Switch,full-base-200-commit,base,unit_commit,none
NWPP,47.3,260888430.0,2035,Switch,full-base-200-commit,base,unit_commit,none
NYCW,71.8,97972883.0,2035,Switch,full-base-200-commit,base,unit_commit,none
NYUP,57.6,85901025.0,2035,Switch,full-base-200-commit,base,unit_commit,none
PJMC,51.1,142659266.0,2035,Switch,full-base-200-commit,base,unit_commit,none
PJMD,60.5,134294097.0,2035,Switch,full-base-200-commit,base,unit_commit,none
PJME,63.3,361596414.0,2035,Switch,full-base-200-commit,base,unit_commit,none
PJMW,52.3,381430632.0,2035,Switch,full-base-200-commit,base,unit_commit,none
RMRG,43.5,129535560.0,2035,Switch,full-base-200-commit,base,unit_commit,none
SPPC,45.8,101870818.0,2035,Switch,full-base-200-commit,base,unit_commit,none
SPPN,44.1,67540119.0,2035,Switch,full-base-200-commit,base,unit_commit,none
SPPS,43.9,162787259.0,2035,Switch,full-base-200-commit,base,unit_commit,none
SRCA,55.7,263347390.0,2035,Switch,full-base-200-commit,base,unit_commit,none
SRCE,50.2,264512199.0,2035,Switch,full-base-200-commit,base,unit_commit,none
SRSE,54.6,303257618.0,2035,Switch,full-base-200-commit,base,unit_commit,none
SRSG,49.7,183293864.0,2035,Switch,full-base-200-commit,base,unit_commit,none
TRE,45.4,515960435.0,2035,Switch,full-base-200-commit,base,unit_commit,none
TREW,42.0,24676479.0,2035,Switch,full-base-200-commit,base,unit_commit,none
BASN,53.5,177158138.0,2040,Switch,full-base-200-commit,base,unit_commit,none
CASO,57.9,158791938.0,2040,Switch,full-base-200-commit,base,unit_commit,none
CANO,58.1,245898072.0,2040,Switch,full-base-200-commit,base,unit_commit,none
FRCC,57.5,334048179.0,2040,Switch,full-base-200-commit,base,unit_commit,none
ISNE,83.5,210413923.0,2040,Switch,full-base-200-commit,base,unit_commit,none
MISC,50.1,264171318.0,2040,Switch,full-base-200-commit,base,unit_commit,none
MISE,55.6,137137308.0,2040,Switch,full-base-200-commit,base,unit_commit,none
MISS,50.4,242486982.0,2040,Switch,full-base-200-commit,base,unit_commit,none
MISW,48.9,324181570.0,2040,Switch,full-base-200-commit,base,unit_commit,none
NWPP,53.9,300529644.0,2040,Switch,full-base-200-commit,base,unit_commit,none
NYCW,76.2,106442119.0,2040,Switch,full-base-200-commit,base,unit_commit,none
NYUP,62.2,92400602.0,2040,Switch,full-base-200-commit,base,unit_commit,none
PJMC,53.2,152682741.0,2040,Switch,full-base-200-commit,base,unit_commit,none
PJMD,62.9,145712440.0,2040,Switch,full-base-200-commit,base,unit_commit,none
PJME,64.9,389826566.0,2040,Switch,full-base-200-commit,base,unit_commit,none
PJMW,54.2,412215498.0,2040,Switch,full-base-200-commit,base,unit_commit,none
RMRG,46.7,150676430.0,2040,Switch,full-base-200-commit,base,unit_commit,none
SPPC,47.3,108907378.0,2040,Switch,full-base-200-commit,base,unit_commit,none
SPPN,46.0,74985567.0,2040,Switch,full-base-200-commit,base,unit_commit,none
SPPS,45.6,177543457.0,2040,Switch,full-base-200-commit,base,unit_commit,none
SRCA,57.5,287884867.0,2040,Switch,full-base-200-commit,base,unit_commit,none
SRCE,52.0,285639456.0,2040,Switch,full-base-200-commit,base,unit_commit,none
SRSE,56.3,333542368.0,2040,Switch,full-base-200-commit,base,unit_commit,none
SRSG,52.0,204888767.0,2040,Switch,full-base-200-commit,base,unit_commit,none
TRE,46.7,555402906.0,2040,Switch,full-base-200-commit,base,unit_commit,none
TREW,43.2,26667903.0,2040,Switch,full-base-200-commit,base,unit_commit,none
BASN,53.1,205854891.0,2045,Switch,full-base-200-commit,base,unit_commit,none
CASO,56.3,185445572.0,2045,Switch,full-base-200-commit,base,unit_commit,none
CANO,58.3,287331528.0,2045,Switch,full-base-200-commit,base,unit_commit,none
FRCC,56.8,373487472.0,2045,Switch,full-base-200-commit,base,unit_commit,none
ISNE,80.9,228967778.0,2045,Switch,full-base-200-commit,base,unit_commit,none
MISC,48.4,296003389.0,2045,Switch,full-base-200-commit,base,unit_commit,none
MISE,53.8,149857318.0,2045,Switch,full-base-200-commit,base,unit_commit,none
MISS,49.2,273572998.0,2045,Switch,full-base-200-commit,base,unit_commit,none
MISW,47.6,360803886.0,2045,Switch,full-base-200-commit,base,unit_commit,none
NWPP,58.3,342473432.0,2045,Switch,full-base-200-commit,base,unit_commit,none
NYCW,72.2,116580170.0,2045,Switch,full-base-200-commit,base,unit_commit,none
NYUP,60.4,100244191.0,2045,Switch,full-base-200-commit,base,unit_commit,none
PJMC,51.9,165669492.0,2045,Switch,full-base-200-commit,base,unit_commit,none
PJMD,60.6,160553816.0,2045,Switch,full-base-200-commit,base,unit_commit,none
PJME,62.4,428793884.0,2045,Switch,full-base-200-commit,base,unit_commit,none
PJMW,52.3,452703049.0,2045,Switch,full-base-200-commit,base,unit_commit,none
RMRG,45.7,173002995.0,2045,Switch,full-base-200-commit,base,unit_commit,none
SPPC,46.2,122568997.0,2045,Switch,full-base-200-commit,base,unit_commit,none
SPPN,44.9,85125345.0,2045,Switch,full-base-200-commit,base,unit_commit,none
SPPS,44.5,202777705.0,2045,Switch,full-base-200-commit,base,unit_commit,none
SRCA,56.0,320053848.0,2045,Switch,full-base-200-commit,base,unit_commit,none
SRCE,50.2,318246408.0,2045,Switch,full-base-200-commit,base,unit_commit,none
SRSE,54.7,375702387.0,2045,Switch,full-base-200-commit,base,unit_commit,none
SRSG,51.2,237915030.0,2045,Switch,full-base-200-commit,base,unit_commit,none
TRE,45.3,617229009.0,2045,Switch,full-base-200-commit,base,unit_commit,none
TREW,42.0,29860335.0,2045,Switch,full-base-200-commit,base,unit_commit,none
BASN,52.2,223174656.0,2050,Switch,full-base-200-commit,base,unit_commit,none
CASO,54.8,199559149.0,2050,Switch,full-base-200-commit,base,unit_commit,none
CANO,56.6,309235468.0,2050,Switch,full-base-200-commit,base,unit_commit,none
FRCC,54.9,398150391.0,2050,Switch,full-base-200-commit,base,unit_commit,none
ISNE,72.6,233966756.0,2050,Switch,full-base-200-commit,base,unit_commit,none
MISC,46.8,302266317.0,2050,Switch,full-base-200-commit,base,unit_commit,none
MISE,51.9,154617099.0,2050,Switch,full-base-200-commit,base,unit_commit,none
MISS,47.7,285422687.0,2050,Switch,full-base-200-commit,base,unit_commit,none
MISW,46.1,372086880.0,2050,Switch,full-base-200-commit,base,unit_commit,none
NWPP,57.4,372645986.0,2050,Switch,full-base-200-commit,base,unit_commit,none
NYCW,70.2,120232798.0,2050,Switch,full-base-200-commit,base,unit_commit,none
NYUP,59.0,103480882.0,2050,Switch,full-base-200-commit,base,unit_commit,none
PJMC,50.1,168907776.0,2050,Switch,full-base-200-commit,base,unit_commit,none
PJMD,58.1,168177932.0,2050,Switch,full-base-200-commit,base,unit_commit,none
PJME,60.5,442681870.0,2050,Switch,full-base-200-commit,base,unit_commit,none
PJMW,50.5,466199508.0,2050,Switch,full-base-200-commit,base,unit_commit,none
RMRG,44.8,188991709.0,2050,Switch,full-base-200-commit,base,unit_commit,none
SPPC,44.6,124929928.0,2050,Switch,full-base-200-commit,base,unit_commit,none
SPPN,43.4,88318595.0,2050,Switch,full-base-200-commit,base,unit_commit,none
SPPS,43.0,210273247.0,2050,Switch,full-base-200-commit,base,unit_commit,none
SRCA,54.6,340830683.0,2050,Switch,full-base-200-commit,base,unit_commit,none
SRCE,48.7,332833523.0,2050,Switch,full-base-200-commit,base,unit_commit,none
SRSE,53.2,398994725.0,2050,Switch,full-base-200-commit,base,unit_commit,none
SRSG,49.9,258600147.0,2050,Switch,full-base-200-commit,base,unit_commit,none
TRE,43.7,648762932.0,2050,Switch,full-base-200-commit,base,unit_commit,none
TREW,40.8,31419683.0,2050,Switch,full-base-200-commit,base,unit_commit,none
BASN,28.4,104415840.0,2027,GenX,full-current-policies,current_policies,base,none
CASO,32.3,106247405.0,2027,GenX,full-current-policies,current_policies,base,none
CANO,32.4,164112380.0,2027,GenX,full-current-policies,current_policies,base,none
FRCC,30.2,254835658.0,2027,GenX,full-current-policies,current_policies,base,none
ISNE,30.8,132079030.0,2027,GenX,full-current-policies,current_policies,base,none
MISC,23.9,186790489.0,2027,GenX,full-current-policies,current_policies,base,none
MISE,27.5,102056388.0,2027,GenX,full-current-policies,current_policies,base,none
MISS,25.0,175440371.0,2027,GenX,full-current-policies,current_policies,base,none
MISW,22.3,225553160.0,2027,GenX,full-current-policies,current_policies,base,none
NWPP,29.8,195981047.0,2027,GenX,full-current-policies,current_policies,base,none
NYCW,36.1,76993625.0,2027,GenX,full-current-policies,current_policies,base,none
NYUP,11.2,70257166.0,2027,GenX,full-current-policies,current_policies,base,none
PJMC,24.1,118765758.0,2027,GenX,full-current-policies,current_policies,base,none
PJMD,27.7,110841999.0,2027,GenX,full-current-policies,current_policies,base,none
PJME,24.4,289082184.0,2027,GenX,full-current-policies,current_policies,base,none
PJMW,24.6,310165370.0,2027,GenX,full-current-policies,current_policies,base,none
RMRG,20.6,88883482.0,2027,GenX,full-current-policies,current_policies,base,none
SPPC,21.1,78239307.0,2027,GenX,full-current-policies,current_policies,base,none
SPPN,20.0,49626459.0,2027,GenX,full-current-policies,current_policies,base,none
SPPS,21.0,122178131.0,2027,GenX,full-current-policies,current_policies,base,none
SRCA,26.8,218636717.0,2027,GenX,full-current-policies,current_policies,base,none
SRCE,25.2,214888614.0,2027,GenX,full-current-policies,current_policies,base,none
SRSE,28.9,242597067.0,2027,GenX,full-current-policies,current_policies,base,none
SRSG,28.9,137828950.0,2027,GenX,full-current-policies,current_policies,base,none
TRE,22.8,426645124.0,2027,GenX,full-current-policies,current_policies,base,none
TREW,20.4,19988250.0,2027,GenX,full-current-policies,current_policies,base,none
BASN,28.2,117622650.0,2030,GenX,full-current-policies,current_policies,base,none
CASO,33.6,115510879.0,2030,GenX,full-current-policies,current_policies,base,none
CANO,33.3,178550343.0,2030,GenX,full-current-policies,current_policies,base,none
FRCC,31.7,263664150.0,2030,GenX,full-current-policies,current_policies,base,none
ISNE,43.3,149354094.0,2030,GenX,full-current-policies,current_policies,base,none
MISC,24.9,200796305.0,2030,GenX,full-current-policies,current_policies,base,none
MISE,31.5,108618551.0,2030,GenX,full-current-policies,current_policies,base,none
MISS,26.5,185407544.0,2030,GenX,full-current-policies,current_policies,base,none
MISW,23.5,244560055.0,2030,GenX,full-current-policies,current_policies,base,none
NWPP,30.2,213747716.0,2030,GenX,full-current-policies,current_policies,base,none
NYCW,38.1,83015898.0,2030,GenX,full-current-policies,current_policies,base,none
NYUP,18.6,74762455.0,2030,GenX,full-current-policies,current_policies,base,none
PJMC,25.3,125041636.0,2030,GenX,full-current-policies,current_policies,base,none
PJMD,29.4,116835353.0,2030,GenX,full-current-policies,current_policies,base,none
PJME,25.8,308414943.0,2030,GenX,full-current-policies,current_policies,base,none
PJMW,26.9,328889729.0,2030,GenX,full-current-policies,current_policies,base,none
RMRG,21.0,100288099.0,2030,GenX,full-current-policies,current_policies,base,none
SPPC,21.5,83557695.0,2030,GenX,full-current-policies,current_policies,base,none
SPPN,20.1,54220969.0,2030,GenX,full-current-policies,current_policies,base,none
SPPS,21.5,131322851.0,2030,GenX,full-current-policies,current_policies,base,none
SRCA,28.1,228687588.0,2030,GenX,full-current-policies,current_policies,base,none
SRCE,26.5,225061849.0,2030,GenX,full-current-policies,current_policies,base,none
SRSE,30.3,255962582.0,2030,GenX,full-current-policies,current_policies,base,none
SRSG,28.2,147664933.0,2030,GenX,full-current-policies,current_policies,base,none
TRE,23.8,442846698.0,2030,GenX,full-current-policies,current_policies,base,none
TREW,21.0,20819394.0,2030,GenX,full-current-policies,current_policies,base,none
BASN,32.6,154373402.0,2035,GenX,full-current-policies,current_policies,base,none
CASO,32.8,141559023.0,2035,GenX,full-current-policies,current_policies,base,none
CANO,37.4,219102255.0,2035,GenX,full-current-policies,current_policies,base,none
FRCC,32.7,305390926.0,2035,GenX,full-current-policies,current_policies,base,none
ISNE,54.2,185912448.0,2035,GenX,full-current-policies,current_policies,base,none
MISC,30.0,243790194.0,2035,GenX,full-current-policies,current_policies,base,none
MISE,37.5,126030936.0,2035,GenX,full-current-policies,current_policies,base,none
MISS,26.4,223677305.0,2035,GenX,full-current-policies,current_policies,base,none
MISW,35.0,294141188.0,2035,GenX,full-current-policies,current_policies,base,none
NWPP,75.6,260888430.0,2035,GenX,full-current-policies,current_policies,base,none
NYCW,56.2,97972883.0,2035,GenX,full-current-policies,current_policies,base,none
NYUP,28.6,85901025.0,2035,GenX,full-current-policies,current_policies,base,none
PJMC,33.4,142659266.0,2035,GenX,full-current-policies,current_policies,base,none
PJMD,35.1,134294097.0,2035,GenX,full-current-policies,current_policies,base,none
PJME,40.2,361596414.0,2035,GenX,full-current-policies,current_policies,base,none
PJMW,33.8,381430632.0,2035,GenX,full-current-policies,current_policies,base,none
RMRG,24.6,129535560.0,2035,GenX,full-current-policies,current_policies,base,none
SPPC,25.0,101870818.0,2035,GenX,full-current-policies,current_policies,base,none
SPPN,23.8,67540119.0,2035,GenX,full-current-policies,current_policies,base,none
SPPS,21.6,162787259.0,2035,GenX,full-current-policies,current_policies,base,none
SRCA,31.3,263347390.0,2035,GenX,full-current-policies,current_policies,base,none
SRCE,29.8,264512199.0,2035,GenX,full-current-policies,current_policies,base,none
SRSE,29.2,303257618.0,2035,GenX,full-current-policies,current_policies,base,none
SRSG,31.6,183293864.0,2035,GenX,full-current-policies,current_policies,base,none
TRE,26.3,515960435.0,2035,GenX,full-current-policies,current_policies,base,none
TREW,22.3,24676479.0,2035,GenX,full-current-policies,current_policies,base,none
BASN,44.3,177158138.0,2040,GenX,full-current-policies,current_policies,base,none
CASO,48.1,158791938.0,2040,GenX,full-current-policies,current_policies,base,none
CANO,50.0,245898072.0,2040,GenX,full-current-policies,current_policies,base,none
FRCC,38.1,334048179.0,2040,GenX,full-current-policies,current_policies,base,none
ISNE,55.1,210413923.0,2040,GenX,full-current-policies,current_policies,base,none
MISC,37.1,264171318.0,2040,GenX,full-current-policies,current_policies,base,none
MISE,41.0,137137308.0,2040,GenX,full-current-policies,current_policies,base,none
MISS,31.5,242486982.0,2040,GenX,full-current-policies,current_policies,base,none
MISW,38.7,324181570.0,2040,GenX,full-current-policies,current_policies,base,none
NWPP,69.9,300529644.0,2040,GenX,full-current-policies,current_policies,base,none
NYCW,58.1,106442119.0,2040,GenX,full-current-policies,current_policies,base,none
NYUP,28.7,92400602.0,2040,GenX,full-current-policies,current_policies,base,none
PJMC,39.8,152682741.0,2040,GenX,full-current-policies,current_policies,base,none
PJMD,38.8,145712440.0,2040,GenX,full-current-policies,current_policies,base,none
PJME,40.8,389826566.0,2040,GenX,full-current-policies,current_policies,base,none
PJMW,40.3,412215498.0,2040,GenX,full-current-policies,current_policies,base,none
RMRG,35.2,150676430.0,2040,GenX,full-current-policies,current_policies,base,none
SPPC,31.8,108907378.0,2040,GenX,full-current-policies,current_policies,base,none
SPPN,31.3,74985567.0,2040,GenX,full-current-policies,current_policies,base,none
SPPS,27.9,177543457.0,2040,GenX,full-current-policies,current_policies,base,none
SRCA,39.7,287884867.0,2040,GenX,full-current-policies,current_policies,base,none
SRCE,37.7,285639456.0,2040,GenX,full-current-policies,current_policies,base,none
SRSE,36.6,333542368.0,2040,GenX,full-current-policies,current_policies,base,none
SRSG,37.9,204888767.0,2040,GenX,full-current-policies,current_policies,base,none
TRE,32.4,555402906.0,2040,GenX,full-current-policies,current_policies,base,none
TREW,28.2,26667903.0,2040,GenX,full-current-policies,current_policies,base,none
BASN,45.5,205854891.0,2045,GenX,full-current-policies,current_policies,base,none
CASO,48.9,185445572.0,2045,GenX,full-current-policies,current_policies,base,none
CANO,49.9,287331528.0,2045,GenX,full-current-policies,current_policies,base,none
FRCC,37.8,373487472.0,2045,GenX,full-current-policies,current_policies,base,none
ISNE,52.3,228967778.0,2045,GenX,full-current-policies,current_policies,base,none
MISC,36.4,296003389.0,2045,GenX,full-current-policies,current_policies,base,none
MISE,38.7,149857318.0,2045,GenX,full-current-policies,current_policies,base,none
MISS,37.1,273572998.0,2045,GenX,full-current-policies,current_policies,base,none
MISW,38.0,360803886.0,2045,GenX,full-current-policies,current_policies,base,none
NWPP,71.3,342473432.0,2045,GenX,full-current-policies,current_policies,base,none
NYCW,57.6,116580170.0,2045,GenX,full-current-policies,current_policies,base,none
NYUP,29.5,100244191.0,2045,GenX,full-current-policies,current_policies,base,none
PJMC,39.6,165669492.0,2045,GenX,full-current-policies,current_policies,base,none
PJMD,43.8,160553816.0,2045,GenX,full-current-policies,current_policies,base,none
PJME,42.2,428793884.0,2045,GenX,full-current-policies,current_policies,base,none
PJMW,37.4,452703049.0,2045,GenX,full-current-policies,current_policies,base,none
RMRG,39.8,173002995.0,2045,GenX,full-current-policies,current_policies,base,none
SPPC,37.6,122568997.0,2045,GenX,full-current-policies,current_policies,base,none
SPPN,37.1,85125345.0,2045,GenX,full-current-policies,current_policies,base,none
SPPS,34.1,202777705.0,2045,GenX,full-current-policies,current_policies,base,none
SRCA,42.1,320053848.0,2045,GenX,full-current-policies,current_policies,base,none
SRCE,38.8,318246408.0,2045,GenX,full-current-policies,current_policies,base,none
SRSE,40.2,375702387.0,2045,GenX,full-current-policies,current_policies,base,none
SRSG,43.3,237915030.0,2045,GenX,full-current-policies,current_policies,base,none
TRE,34.8,617229009.0,2045,GenX,full-current-policies,current_policies,base,none
TREW,31.9,29860335.0,2045,GenX,full-current-policies,current_policies,base,none
BASN,44.8,223174656.0,2050,GenX,full-current-policies,current_policies,base,none
CASO,47.6,199559149.0,2050,GenX,full-current-policies,current_policies,base,none
CANO,49.6,309235468.0,2050,GenX,full-current-policies,current_policies,base,none
FRCC,39.0,398150391.0,2050,GenX,full-current-policies,current_policies,base,none
